epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,3232.82,2.40737,1.44145,0.83639,0.72647,0.389,0.52307,0.20129,2.29483,1.26007,0.83778,0.0004852,0.0004852,0.0004852
158,3254.67,2.36286,1.25227,0.85654,0.72148,0.38556,0.5171,0.19957,2.2846,1.26056,0.83633,0.0004819,0.0004819,0.0004819
159,3274.4,2.26552,1.30858,0.86924,0.72155,0.38597,0.5159,0.20339,2.26741,1.25953,0.83444,0.0004786,0.0004786,0.0004786
160,3294.22,2.34305,1.27087,0.86231,0.72155,0.38597,0.5159,0.20339,2.26741,1.25953,0.83444,0.0004753,0.0004753,0.0004753
161,3313.6,2.34522,1.2858,0.84553,0.72318,0.38759,0.51955,0.20509,2.27248,1.25628,0.83331,0.000472,0.000472,0.000472
162,3333.37,2.21844,1.2136,0.8553,0.72318,0.38759,0.51955,0.20509,2.27248,1.25628,0.83331,0.0004687,0.0004687,0.0004687
163,3352.01,2.25853,1.31089,0.87588,0.72414,0.3892,0.5219,0.20564,2.26707,1.25874,0.83325,0.0004654,0.0004654,0.0004654
164,3373.45,2.15109,10.15,0.73092,0.72414,0.3892,0.5219,0.20564,2.26707,1.25874,0.83325,0.0004621,0.0004621,0.0004621
165,3393.15,2.29939,1.30484,0.86455,0.71446,0.38455,0.51414,0.20551,2.24005,1.26287,0.83049,0.0004588,0.0004588,0.0004588
166,3412.14,2.30971,1.26847,0.85423,0.71975,0.38737,0.51903,0.20817,2.22487,1.2714,0.82985,0.0004555,0.0004555,0.0004555
167,3432.64,2.42674,1.27868,0.8225,0.71975,0.38737,0.51903,0.20817,2.22487,1.2714,0.82985,0.0004522,0.0004522,0.0004522
168,3453.26,2.25612,1.19802,0.83358,0.71108,0.38455,0.51343,0.20806,2.21877,1.28188,0.83015,0.0004489,0.0004489,0.0004489
169,3473.3,2.25801,1.2994,0.86296,0.71108,0.38455,0.51343,0.20806,2.21877,1.28188,0.83015,0.0004456,0.0004456,0.0004456
170,3492.67,2.22795,1.26174,0.84125,0.70307,0.38132,0.50773,0.20633,2.22122,1.29226,0.83123,0.0004423,0.0004423,0.0004423
171,3513.66,2.29094,1.2785,0.84045,0.70307,0.38132,0.50773,0.20633,2.22122,1.29226,0.83123,0.000439,0.000439,0.000439
172,3533.82,2.37097,1.26403,0.83548,0.70054,0.3793,0.50293,0.20506,2.21663,1.2957,0.83112,0.0004357,0.0004357,0.0004357
173,3555.31,2.2672,1.22112,0.82633,0.70054,0.3793,0.50293,0.20506,2.21663,1.2957,0.83112,0.0004324,0.0004324,0.0004324
174,3576.47,2.37293,1.27771,0.85088,0.70678,0.38091,0.50731,0.20604,2.20775,1.29051,0.83051,0.0004291,0.0004291,0.0004291
175,3594.54,2.28415,1.28837,0.84734,0.70991,0.38395,0.51172,0.20765,2.20291,1.28205,0.83039,0.0004258,0.0004258,0.0004258
176,3614.13,2.20989,1.28067,0.86476,0.70991,0.38395,0.51172,0.20765,2.20291,1.28205,0.83039,0.0004225,0.0004225,0.0004225
177,3634.08,2.23671,1.3102,0.86145,0.71269,0.38577,0.51339,0.20722,2.2084,1.27642,0.83043,0.0004192,0.0004192,0.0004192
178,3655.73,2.42571,1.24526,0.82765,0.71269,0.38577,0.51339,0.20722,2.2084,1.27642,0.83043,0.0004159,0.0004159,0.0004159
